,model,scenario,year,rcp,mod_scen_combined,Primary_Energy,Primary_Energy_Wind,Primary_Energy_Solar,Primary_Energy_Biomass,Primary_Energy_Biomass_w_CCS,Primary_Energy_Hydro,Primary_Energy_Nuclear,Primary_Energy_Geothermal,Primary_Energy_Fossil,Primary_Energy_Fossil_w_CCS,Primary_Energy_Fossil_wo_CCS,Primary_Energy_Coal,Primary_Energy_Coal_w_CCS,Primary_Energy_Coal_wo_CCS,Primary_Energy_Oil,Primary_Energy_Oil_w_CCS,Primary_Energy_Oil_wo_CCS,Primary_Energy_Gas,Primary_Energy_Gas_w_CCS,Primary_Energy_Gas_wo_CCS,Primary_Energy_Non_Biomass_Renewables,Emissions_CO2,Emissions_CH4,Emissions_N2O,Emissions_Kyoto_Gases,Emissions_CO2_Carbon_Capture_and_Storage,Emissions_CO2_Carbon_Capture_and_Storage_Biomass,Emissions_CO2_Fossil_Fuels_and_Industry,Emissions_CO2_Land_Use,Final_Energy,Final_Energy_Electricity,Final_Energy_Hydrogen,Final_Energy_Industry,Final_Energy_Residential_and_Commercial,Final_Energy_Transportation,Final_Energy_Gases,Final_Energy_Heat,Final_Energy_Liquids,Final_Energy_Solids,Final_Energy_Solar,Final_Energy_Electrification,Price_Carbon,GDP_PPP,cumulative_emissions,squared_cumulative_emissions
50,AIM/CGE,SSP2,2010,RCP19,AIM/CGE-SSP2-19,487.1944,0.5679,0.1163,46.5531,0.0,12.2568,11.1907,0.2162,416.2589,0.0,416.2589,134.1406,0.0,134.1406,175.9349,0.0,175.9349,106.1834,0.0,106.1834,24.347900000000003,38.205410199999996,0.3715651,9.553955700000001,51.0896583,0.0,0.0,32.3383501,5.8670601,356.7901,64.0464,,134.1389,133.6406,89.0105,55.8637,13.3495,152.3098,70.1513,,0.1795072228741773,0.0021848,64.81355909999999,598.3808543000001,358059.64679279795
51,AIM/CGE,SSP2,2020,RCP19,AIM/CGE-SSP2-19,575.0153,2.1858,0.421,48.0332,0.0,15.9645,14.6695,0.2599,493.4432,0.0,493.4432,157.2558,0.0,157.2558,208.3334,0.0,208.3334,127.854,0.0,127.854,33.5007,43.338075700000005,0.3824708,10.293441999999999,56.6972003,0.0,0.0,37.849167200000004,5.4889085,416.1188,83.0139,,152.6817,158.0714,105.3657,65.2496,18.0005,180.5746,67.5764,,0.19949567287034375,0.0152713,98.18507989999999,598.3808543000001,358059.64679279795
52,AIM/CGE,SSP2,2030,RCP19,AIM/CGE-SSP2-19,452.3409,34.8509,12.7976,61.5641,1.9849,23.0147,22.1538,0.3134,297.6042,30.0418,267.5624,49.4623,8.7651,40.6972,160.2212,10.0145,150.2067,87.9207,11.2622,76.6585,93.13040000000001,20.1385523,0.1535126,6.598505100000001,26.1449994,1.9992699,0.1102349,18.6147871,1.5237652000000002,346.1445,107.4132,,124.4169,148.4276,73.3001,33.4822,22.4668,139.3582,43.119,,0.3103131784558183,0.3413189,134.261,598.3808543000001,358059.64679279795
53,AIM/CGE,SSP2,2040,RCP19,AIM/CGE-SSP2-19,484.0088,78.7177,36.6393,106.6007,31.4202,22.4165,24.3185,0.3734,214.8962,67.7817,147.1145,29.852,14.5647,15.2873,123.748,27.4019,96.3461,61.2961,25.815,35.4811,162.46540000000002,8.223192,0.1200432,6.3967311,13.2533535,5.900007400000001,1.9638959,8.9858959,-0.7627038,371.5836,162.9921,,134.0941,163.9344,73.555,18.8268,31.4971,117.8865,40.1816,,0.43864180227545024,0.6763958,173.631,598.3808543000001,358059.64679279795
54,AIM/CGE,SSP2,2050,RCP19,AIM/CGE-SSP2-19,564.5661,88.518,54.064,130.6684,75.9473,18.403,20.721,0.4414,251.6987,167.9455,83.7532,56.7334,50.7111,6.0223,116.2087,51.5981,64.6105,78.7567,65.6363,13.1204,182.14739999999998,0.3992375,0.0984188,6.534691899999999,4.9192196,14.644779,4.5314441,3.2349661000000003,-2.8357286,398.9175,201.1559,,141.9343,178.4613,78.5218,12.7029,36.6563,109.804,38.429,,0.5042543884387123,0.9817408000000001,216.462,598.3808543000001,358059.64679279795
55,AIM/CGE,SSP2,2060,RCP19,AIM/CGE-SSP2-19,574.7519,108.4831,73.4418,168.7569,115.2282,20.4454,24.3836,0.5196,178.6648,124.2899,54.3749,33.6646,29.7318,3.9328,83.2561,40.6336,42.6225,61.7441,53.9244,7.8196,227.27349999999998,-4.8961064,0.0923257,6.4893220000000005,-0.5431697000000001,14.1986068,6.8955093,-1.3702871,-3.5258193,414.2479,239.953,,144.1475,188.0316,82.0688,7.7125,39.1621,90.6888,36.6136,,0.5792497680736582,1.6272026000000002,262.705,598.3808543000001,358059.64679279795
56,AIM/CGE,SSP2,2070,RCP19,AIM/CGE-SSP2-19,606.2488,114.9951,84.2002,195.9991,144.5779,22.8199,29.4915,0.6058,158.0746,113.3854,44.6892,28.3947,25.1461,3.2487,71.3494,36.3438,35.0056,58.3305,51.8955,6.435,252.11249999999995,-7.0386183,0.09166840000000001,6.6060376,-2.662556,15.4036166,8.731134099999998,-3.9311356,-3.1074827,435.138,268.5423,,147.641,198.0058,89.4912,6.3307,40.5136,84.5069,35.1359,,0.6171428374446728,2.0313539,316.275,598.3808543000001,358059.64679279795
57,AIM/CGE,SSP2,2080,RCP19,AIM/CGE-SSP2-19,630.8987,116.7219,96.7008,208.6791,158.1026,25.0232,35.5512,0.6953,147.458,108.5795,38.8784,25.6924,22.8772,2.8152,63.8198,33.3992,30.4206,57.9458,52.3031,5.6426,274.6924,-7.989182700000001,0.091157,6.7002851,-3.5945885,15.9841859,9.5632304,-5.1903969,-2.7987857,453.4942,292.6583,,150.5578,206.5879,96.3484,5.5216,41.4459,80.0563,33.711,,0.6453407783385102,2.3988694,375.281,598.3808543000001,358059.64679279795
58,AIM/CGE,SSP2,2090,RCP19,AIM/CGE-SSP2-19,656.1731,118.0508,106.1403,219.1762,169.501,26.533,42.2879,0.7869,143.1217,107.1987,35.9231,24.6566,22.074,2.5826,59.7844,31.6482,28.1362,58.6807,53.4765,5.2042,293.7989,-8.4072675,0.0911737,6.7761907,-3.9858166,16.6990873,10.3207536,-6.1548666,-2.252401,471.7328,314.2386,,153.4264,215.0124,103.294,5.0892,42.3861,77.6647,32.2561,,0.666136846960822,2.624146,440.342,598.3808543000001,358059.64679279795
59,AIM/CGE,SSP2,2100,RCP19,AIM/CGE-SSP2-19,681.9283,117.6506,113.2823,229.5376,180.8821,27.1518,48.8497,0.8801,144.4921,109.651,34.841,25.1194,22.6164,2.503,58.6834,31.2998,27.3836,60.6892,55.7348,4.9544,307.8145,-8.986859599999999,0.091423,6.8286377,-4.5401565,17.693129000000003,11.1292194,-7.0082187000000005,-1.9786409,488.4685,332.4288,,155.8246,222.65,109.994,4.9085,43.3432,76.9963,30.6938,,0.6805531984150462,2.721314,511.447,598.3808543000001,358059.64679279795
60,AIM/CGE,SSP2,2010,RCP26,AIM/CGE-SSP2-26,487.533,0.5671,0.116,46.5534,0.0,12.2566,11.1907,0.2162,416.5985,0.0,416.5985,134.3288,0.0,134.3288,176.0783,0.0,176.0783,106.1913,0.0,106.1913,24.346600000000002,38.2518756,0.3729545,9.5925568,51.1823709,0.0,0.0,32.3741611,5.8777145,357.0412,64.0745,,134.1308,133.6434,89.267,55.8767,13.3519,152.4588,70.2067,,0.17945968140371477,0.006131,64.81530049999999,1236.7906991000004,1529651.2333802679
61,AIM/CGE,SSP2,2020,RCP26,AIM/CGE-SSP2-26,574.9947,2.1972,0.422,48.0374,0.0,15.9652,14.6699,0.26,493.4049,0.0,493.4049,157.2762,0.0,157.2762,208.2734,0.0,208.2734,127.8553,0.0,127.8553,33.5143,43.2312477,0.38873779999999997,10.1431773,56.70227,0.0,0.0,37.7418861,5.4893616000000005,416.0665,83.0264,,152.6678,158.0583,105.3404,65.2322,17.9987,180.5326,67.5768,,0.1995507929621827,0.015610200000000001,98.18571920000001,1236.7906991000004,1529651.2333802679
62,AIM/CGE,SSP2,2030,RCP26,AIM/CGE-SSP2-26,535.0639,16.0964,5.3569,52.8653,0.2903,22.0443,22.1542,0.3136,416.1911,23.4801,392.711,89.9944,11.6932,78.3013,208.4457,3.6357,204.8101,117.7509,8.1513,109.5996,65.9654,30.427131000000003,0.23428639999999998,6.4673808,38.4159021,1.64883,0.015434900000000001,27.593217799999998,2.8339132,399.5428,97.4402,,142.5987,162.3889,94.5553,53.2768,21.5726,179.4853,47.0321,,0.2438792539873075,0.1016182,137.201,1236.7906991000004,1529651.2333802679
63,AIM/CGE,SSP2,2040,RCP26,AIM/CGE-SSP2-26,558.9966,44.4224,20.1844,81.5738,14.3157,24.287,26.1798,0.3708,361.9318,88.2726,273.6592,67.6761,30.4417,37.2344,193.1419,25.9044,167.2374,101.1138,31.9265,69.1873,115.4444,18.7646773,0.19646539999999998,6.644904400000001,25.780539,6.6177629,1.0373224,18.363537700000002,0.4011396,418.9782,135.2026,,149.154,174.8607,94.9636,42.0574,28.5519,170.1857,42.3931,,0.32269602571207756,0.19707429999999998,177.087,1236.7906991000004,1529651.2333802679
64,AIM/CGE,SSP2,2050,RCP26,AIM/CGE-SSP2-26,627.2582,59.8145,33.2618,103.7919,45.5506,20.8758,24.5758,0.4274,384.4666,188.8314,195.6352,90.4374,74.689,15.7483,192.7708,53.2949,139.4759,101.2584,60.8475,40.4109,138.95530000000002,10.5879102,0.1771603,7.7067277,17.4266157,15.1560442,3.1848775999999996,11.7884253,-1.2005152000000001,449.8268,166.3382,,158.1099,189.6231,102.0938,37.5413,33.3828,171.8243,40.121,,0.3697827697238137,0.2351567,220.389,1236.7906991000004,1529651.2333802679
65,AIM/CGE,SSP2,2060,RCP26,AIM/CGE-SSP2-26,666.7692,72.536,40.7431,129.2157,78.2337,21.458,26.9179,0.4992,375.3504,215.5334,159.817,88.5922,77.3793,11.2129,184.0381,66.2146,117.8235,102.72,71.9395,30.7805,162.1542,6.5208677999999995,0.1817241,7.9747778,13.5524734,18.4821663,5.3398518,7.7402359,-1.2193680999999998,470.6699,195.0568,,163.7007,200.4452,106.524,34.0545,36.51,166.4962,37.9557,,0.4144237819329428,0.2965647,268.171,1236.7906991000004,1529651.2333802679
66,AIM/CGE,SSP2,2070,RCP26,AIM/CGE-SSP2-26,686.1066,88.2691,52.5215,164.3723,112.6503,26.1425,33.067,0.5818,321.0985,203.9457,117.1528,75.022,67.048,7.974,149.9251,62.0274,87.8977,96.1515,74.8703,21.2812,200.58189999999996,1.0068895,0.1734706,7.8091492,7.787465500000001,19.7027856,7.4360548,2.6113691,-1.6044794999999998,476.8191,237.1123,,164.0399,207.9957,104.7835,23.2333,39.9216,140.3733,35.7743,,0.4972793665354429,0.5317289,321.857,1236.7906991000004,1529651.2333802679
67,AIM/CGE,SSP2,2080,RCP26,AIM/CGE-SSP2-26,713.163,98.3697,61.7524,182.8912,131.9781,28.5384,40.2884,0.6682,300.5952,202.3549,98.2403,70.3777,63.7652,6.6125,133.6181,59.6031,74.0149,96.5994,78.9866,17.6128,229.6171,-1.5818267000000001,0.17281290000000002,7.8317325,5.1922694,20.6081737,8.4845548,0.2729706,-1.8547973,492.9314,268.8605,,166.753,216.9889,109.1895,19.3452,41.7918,128.4794,34.1057,,0.5454318795678262,0.6884287,381.43,1236.7906991000004,1529651.2333802679
68,AIM/CGE,SSP2,2090,RCP26,AIM/CGE-SSP2-26,735.9431,107.7263,70.784,199.2876,149.5452,29.0315,48.2624,0.7562,280.0295,196.5967,83.4327,65.464,59.8169,5.6471,119.343,56.104,63.2391,95.2224,80.6758,14.5466,256.5604,-3.6534777,0.1713568,7.7996162,3.0783747,21.272321,9.4759346,-1.7522633,-1.9012144,508.0703,297.4836,,168.5809,225.2831,114.2062,16.2071,43.4038,118.1869,32.4865,,0.5855166105950299,0.8508052,446.536,1236.7906991000004,1529651.2333802679
69,AIM/CGE,SSP2,2100,RCP26,AIM/CGE-SSP2-26,761.4828,111.4549,77.9772,212.7907,164.4938,29.473,55.5477,0.8457,273.3214,196.7849,76.5365,65.2718,60.0158,5.2559,112.3857,54.1484,58.2373,95.6639,82.6206,13.0433,275.2985,-4.841601399999999,0.1711991,7.7981731,1.8891799,22.286870699999998,10.3856607,-3.1100630999999996,-1.7315383,523.59,319.7706,,170.1256,232.9836,120.4808,14.8023,44.6392,113.2491,30.8437,,0.6107270956282587,0.9406837,517.681,1236.7906991000004,1529651.2333802679
70,AIM/CGE,SSP2,2010,RCP34,AIM/CGE-SSP2-34,487.533,0.5671,0.116,46.5534,0.0,12.2566,11.1907,0.2162,416.5985,0.0,416.5985,134.3288,0.0,134.3288,176.0783,0.0,176.0783,106.1913,0.0,106.1913,24.346600000000002,38.2518756,0.3729545,9.5925568,51.1823709,0.0,0.0,32.3741611,5.8777145,357.0412,64.0745,,134.1308,133.6434,89.267,55.8767,13.3519,152.4588,70.2067,,0.17945968140371477,0.006131,64.81530049999999,2066.418945450001,4270087.258114695
71,AIM/CGE,SSP2,2020,RCP34,AIM/CGE-SSP2-34,574.9947,2.1972,0.422,48.0374,0.0,15.9652,14.6699,0.26,493.4049,0.0,493.4049,157.2762,0.0,157.2762,208.2734,0.0,208.2734,127.8553,0.0,127.8553,33.5143,43.2312477,0.38873779999999997,10.1431773,56.9619673,0.0,0.0,37.7418861,5.4893616000000005,416.0665,83.0264,,152.6678,158.0583,105.3404,65.2322,17.9987,180.5326,67.5768,,0.1995507929621827,0.015614900000000001,98.18571920000001,2066.418945450001,4270087.258114695
72,AIM/CGE,SSP2,2030,RCP34,AIM/CGE-SSP2-34,598.0814,10.7214,3.2714,50.832,0.0,20.3756,22.1542,0.3104,490.3742,5.5215,484.8528,127.7735,4.308,123.4655,229.906,0.233,229.673,132.6947,0.9804,131.7143,56.833,38.7326422,0.2733603,7.5553636,48.680529,0.40448379999999995,0.0,35.1078474,3.6247948,440.7361,100.0942,,156.6041,174.0401,110.092,65.2941,22.0968,199.053,52.8138,,0.22710687869679838,0.032339799999999995,138.606,2066.418945450001,4270087.258114695
73,AIM/CGE,SSP2,2040,RCP34,AIM/CGE-SSP2-34,623.452,28.3432,12.5189,69.0175,0.7807,23.1772,26.7887,0.358,463.2085,45.5743,417.6342,101.4863,29.2333,72.253,236.847,4.0449,232.802,124.8752,12.2961,112.5792,91.186,31.2435853,0.2378787,7.7835817,40.1562836,3.314264,0.0596411,29.5368946,1.7066907,467.8656,122.2901,,163.908,187.6952,116.2623,62.7507,26.4325,208.3833,46.6887,,0.2613786950782447,0.0586433,179.583,2066.418945450001,4270087.258114695
74,AIM/CGE,SSP2,2050,RCP34,AIM/CGE-SSP2-34,663.6996,43.3388,24.576,100.578,12.8864,22.9026,28.1388,0.4031,443.726,94.2243,349.5017,93.5993,56.4739,37.1254,235.4382,9.5937,225.8445,114.6885,28.1567,86.5318,119.35929999999999,23.7069432,0.21598589999999998,8.698551299999998,31.8125442,7.9967186,0.9957098999999999,23.3607525,0.3461907,494.2803,148.0857,,170.5201,200.933,122.8272,59.9405,30.6806,211.1859,42.9933,,0.2995986285514515,0.07473980000000001,223.197,2066.418945450001,4270087.258114695
75,AIM/CGE,SSP2,2060,RCP34,AIM/CGE-SSP2-34,708.9294,53.7247,30.0702,130.349,42.1222,24.0095,31.3916,0.4451,438.8996,159.1716,279.728,98.0093,81.2179,16.7913,226.7644,25.1754,201.589,114.1259,52.7783,61.3477,139.6411,17.488165300000002,0.2175889,8.956656,25.7095443,14.266958800000001,3.2440577,16.7563359,0.7318294,512.7665,175.2295,,175.1881,211.2124,126.3659,56.8711,34.2317,205.3427,39.771,,0.3417335180827921,0.1028764,270.914,2066.418945450001,4270087.258114695
76,AIM/CGE,SSP2,2070,RCP34,AIM/CGE-SSP2-34,746.1532,60.3469,34.8689,141.0655,73.4774,26.6949,37.2061,0.5145,445.4127,191.591,253.8217,102.9815,88.1045,14.877,221.7593,37.2776,184.4818,120.6719,66.209,54.4629,159.6313,12.7306701,0.2193674,9.1662818,21.063740799999998,18.548474600000002,5.4817981,12.8586637,-0.1279935,531.6198,200.0071,,179.3064,221.2141,131.0992,55.0358,36.6889,201.2609,37.3781,,0.37622206697342725,0.1326176,325.599,2066.418945450001,4270087.258114695
77,AIM/CGE,SSP2,2080,RCP34,AIM/CGE-SSP2-34,775.715,68.8981,40.7424,147.8606,96.518,29.5097,44.209,0.5912,443.8559,221.4186,222.4373,106.072,92.9245,13.1475,211.754,50.1783,161.5757,126.0299,78.3158,47.7142,183.9504,9.4446482,0.2188788,9.247678,17.7929399,21.4054607,6.8772096000000005,9.874424600000001,-0.4297764,546.7387,227.2451,,181.8818,230.0224,134.8346,51.6766,38.7034,192.7418,35.2454,,0.41563748825535857,0.169338,385.49,2066.418945450001,4270087.258114695
78,AIM/CGE,SSP2,2090,RCP34,AIM/CGE-SSP2-34,801.0199,78.1759,46.5727,162.952,112.4414,30.0715,51.519,0.6698,431.006,240.0835,190.9224,103.0018,91.3805,11.6213,200.2414,61.4836,138.7578,127.7627,87.2194,40.5433,207.0089,6.6959764999999996,0.2173902,9.238333500000001,15.0079713,22.750365000000002,7.8273474,7.6093642,-0.9133877,559.9058,254.3995,,183.3737,237.994,138.5381,47.6292,40.7292,182.8667,33.279,,0.45436125148194567,0.20674440000000002,451.0,2066.418945450001,4270087.258114695
79,AIM/CGE,SSP2,2100,RCP34,AIM/CGE-SSP2-34,824.6113,84.408,52.6231,179.7726,130.8716,30.5945,59.8294,0.7501,416.5751,249.8818,166.6933,101.159,90.9219,10.2371,187.2551,66.0677,121.1873,128.161,92.8922,35.2688,228.20510000000002,4.2354263,0.2141316,9.1464798,12.4418289,24.1469455,8.8886398,5.2661481000000006,-1.0307218,570.9916,280.3325,,183.8895,244.8533,142.2487,43.518,42.5421,172.3512,31.3632,,0.4909573100549991,0.24825129999999998,522.258,2066.418945450001,4270087.258114695
80,AIM/CGE,SSP2,2010,RCP45,AIM/CGE-SSP2-45,487.533,0.5671,0.116,46.5534,0.0,12.2566,11.1907,0.2162,416.5985,0.0,416.5985,134.3288,0.0,134.3288,176.0783,0.0,176.0783,106.1913,0.0,106.1913,24.346600000000002,38.2518756,0.3729545,9.5925568,51.1823709,0.0,0.0,32.3741611,5.8777145,357.0412,64.0745,,134.1308,133.6434,89.267,55.8767,13.3519,152.4588,70.2067,,0.17945968140371477,0.006131,64.81530049999999,2994.3480699500014,8966120.3640133
81,AIM/CGE,SSP2,2020,RCP45,AIM/CGE-SSP2-45,574.9947,2.1972,0.422,48.0374,0.0,15.9652,14.6699,0.26,493.4049,0.0,493.4049,157.2762,0.0,157.2762,208.2734,0.0,208.2734,127.8553,0.0,127.8553,33.5143,43.2312477,0.38873779999999997,10.1431773,56.9300166,0.0,0.0,37.7418861,5.4893616000000005,416.0665,83.0264,,152.6678,158.0583,105.3404,65.2322,17.9987,180.5326,67.5768,,0.1995507929621827,0.0156209,98.18571920000001,2994.3480699500014,8966120.3640133
82,AIM/CGE,SSP2,2030,RCP45,AIM/CGE-SSP2-45,648.9698,8.5226,2.4887,49.9977,0.0,19.7651,22.1542,0.289,545.7125,0.0,545.7125,168.355,0.0,168.355,237.8844,0.0,237.8844,139.4732,0.0,139.4732,53.2196,45.326045,0.35008550000000005,9.5195869,57.995627,0.0,0.0,40.9488531,4.377191799999999,471.4955,105.6377,,167.3447,182.1481,122.0027,71.8482,22.8444,207.398,61.5022,,0.224048161647354,0.0066584,139.341,2994.3480699500014,8966120.3640133
83,AIM/CGE,SSP2,2040,RCP45,AIM/CGE-SSP2-45,708.1715,18.2534,7.993,60.9039,0.0,21.4099,26.1708,0.3016,573.1061,0.0,573.1061,168.7911,0.0,168.7911,260.2774,0.0,260.2774,144.0376,0.0,144.0376,74.12870000000001,46.2846307,0.3329627,10.0656942,58.56071300000001,0.0,0.0,42.6413455,3.6432852,518.4457,127.6434,,180.2135,201.6681,136.5641,76.1013,27.2131,228.7066,56.0703,,0.24620399011892663,0.0074409,181.376,2994.3480699500014,8966120.3640133
84,AIM/CGE,SSP2,2050,RCP45,AIM/CGE-SSP2-45,724.3645,31.1337,17.3848,86.3168,0.0,23.012,28.9391,0.3096,537.2385,0.0,537.2385,136.8587,0.0,136.8587,263.6592,0.0,263.6592,136.7206,0.0,136.7206,100.7792,40.6484131,0.2817206,10.1671094,51.5464543,0.0,0.0,39.2022727,1.4461403,539.7181,148.194,,184.1603,213.9068,141.651,74.9127,30.4662,234.6806,48.8294,,0.2745766725258982,0.0177317,225.585,2994.3480699500014,8966120.3640133
85,AIM/CGE,SSP2,2060,RCP45,AIM/CGE-SSP2-45,721.8474,42.9681,24.6751,118.6493,0.0,25.649,34.9703,0.3569,474.5455,9.3888,465.1566,95.4391,8.0435,87.3956,252.1655,0.3396,251.8259,126.9409,1.0057,125.9351,128.6194,34.091001600000006,0.25270509999999996,9.7729871,43.900132899999996,0.7062020999999999,0.0,33.013548300000004,1.0774533,544.1297,167.4969,,183.6893,220.2307,140.2097,71.1156,33.1921,227.7838,42.4011,,0.3078253217936827,0.043846699999999995,273.427,2994.3480699500014,8966120.3640133
86,AIM/CGE,SSP2,2070,RCP45,AIM/CGE-SSP2-45,750.4566,51.5783,29.2913,148.0013,14.7067,27.5907,42.5953,0.4149,450.9481,56.9148,394.0333,83.5253,33.3003,50.2251,242.6597,5.8745,236.7852,124.763,17.74,107.023,151.4705,26.8605574,0.2460461,9.7805556,36.7137894,5.3344205,1.1375541,26.3609319,0.4996255,556.9075,190.7473,,185.8023,228.5001,142.6051,68.7507,35.9287,221.1686,38.4724,,0.3425116379290995,0.0679136,327.898,2994.3480699500014,8966120.3640133
87,AIM/CGE,SSP2,2080,RCP45,AIM/CGE-SSP2-45,795.7412,58.4778,33.7596,169.1568,41.354,28.7407,51.1982,0.4761,453.8917,126.312,327.5797,91.9647,69.2694,22.6953,233.1582,15.8935,217.2647,128.7688,41.1492,87.6196,172.6524,20.2881128,0.2463723,9.913714599999999,30.005089,12.133869,3.1695962,19.893977200000002,0.39413560000000003,574.4953,218.1312,,189.289,238.021,147.1852,67.1631,38.6372,213.0105,35.8638,,0.3796918791154601,0.08453010000000001,387.754,2994.3480699500014,8966120.3640133
88,AIM/CGE,SSP2,2090,RCP45,AIM/CGE-SSP2-45,830.5075,65.884,37.7624,181.5977,66.5328,29.1689,60.087,0.539,455.4241,172.6137,282.8104,97.1094,82.9906,14.1188,224.6241,26.2779,198.3462,133.6906,63.3451,70.3454,193.4413,15.2501644,0.2454,9.9625396,24.8067059,16.7825482,5.041607,15.4414216,-0.19125720000000002,589.8281,244.4126,,191.4463,246.5465,151.8353,64.5787,40.7257,204.8586,33.7063,,0.4143793759571645,0.1007788,453.326,2994.3480699500014,8966120.3640133
89,AIM/CGE,SSP2,2100,RCP45,AIM/CGE-SSP2-45,857.6449,72.7154,41.771,185.8113,90.4851,29.6839,68.7232,0.6032,458.2879,202.5426,255.7453,105.3108,92.3512,12.9596,215.3661,33.6018,181.7643,137.611,76.5896,61.0214,213.49669999999998,11.665641299999999,0.24281350000000002,9.938822,20.9367048,20.4092218,6.7384067,12.1974795,-0.5318383,602.165,268.4534,,192.2079,253.8697,156.0874,61.9293,42.3298,196.205,31.7855,,0.4458136889390782,0.1170971,524.767,2994.3480699500014,8966120.3640133
90,AIM/CGE,SSP2,2010,RCP60,AIM/CGE-SSP2-60,487.533,0.5671,0.116,46.5534,,12.2566,11.1907,0.2162,416.5985,,416.5985,134.3288,,134.3288,176.0783,,176.0783,106.1913,,106.1913,24.346600000000002,38.2518756,0.3729545,9.5925568,51.1823709,,,32.3741611,5.8777145,357.0412,64.0745,,134.1308,133.6434,89.267,55.8767,13.3519,152.4588,70.2067,,0.17945968140371477,0.006131,64.81530049999999,4189.990622050001,17556021.41286695
91,AIM/CGE,SSP2,2020,RCP60,AIM/CGE-SSP2-60,574.9947,2.1972,0.422,48.0374,,15.9652,14.6699,0.26,493.4049,,493.4049,157.2762,,157.2762,208.2734,,208.2734,127.8553,,127.8553,33.5143,43.2312477,0.38873779999999997,10.1431773,57.1331834,,,37.7418861,5.4893616000000005,416.0665,83.0264,,152.6678,158.0583,105.3404,65.2322,17.9987,180.5326,67.5768,,0.1995507929621827,0.015635,98.18571920000001,4189.990622050001,17556021.41286695
92,AIM/CGE,SSP2,2030,RCP60,AIM/CGE-SSP2-60,657.9218,8.0713,2.3001,49.891,,19.7139,22.1542,0.2873,555.4643,,555.4643,175.4197,,175.4197,239.1319,,239.1319,140.9127,,140.9127,52.526799999999994,46.638575900000006,0.38709129999999997,10.4195137,60.780585099999996,,,42.092681,4.5458949,476.6071,106.618,,168.7933,183.0897,124.724,72.6808,22.951,208.605,63.3199,,0.22370208081247633,0.0041345,139.444,4189.990622050001,17556021.41286695
93,AIM/CGE,SSP2,2040,RCP60,AIM/CGE-SSP2-60,728.085,16.5427,7.2981,59.0745,,21.2154,26.0552,0.297,597.5697,,597.5697,186.4646,,186.4646,263.4469,,263.4469,147.6582,,147.6582,71.4084,49.2098202,0.39219709999999997,11.313231100000001,63.986933400000005,,,45.142178099999995,4.0676422,528.2345,129.7312,,182.9877,203.6989,141.5478,77.8997,27.482,231.2606,58.7924,,0.24559395495750466,0.0025269,181.626,4189.990622050001,17556021.41286695
94,AIM/CGE,SSP2,2050,RCP60,AIM/CGE-SSP2-60,775.3077,26.9862,15.6332,80.7293,,21.2585,27.0872,0.2871,603.2973,,603.2973,183.5198,,183.5198,272.9378,,272.9378,146.8397,,146.8397,91.25219999999999,48.5555666,0.39954259999999997,12.3374363,64.0899295,,,45.540383,3.0151836,564.559,152.5325,,191.3841,219.6718,153.5031,80.8232,30.8533,242.3773,54.3403,,0.270179910337095,0.002572,226.348,4189.990622050001,17556021.41286695
95,AIM/CGE,SSP2,2060,RCP60,AIM/CGE-SSP2-60,807.4549,33.4636,19.5646,105.0655,,22.8741,30.6314,0.3008,595.5238,,595.5238,165.1376,,165.1376,277.7802,,277.7802,152.6059,,152.6059,106.83449999999999,47.5999378,0.393125,12.547322099999999,63.1696338,,,44.4564795,3.1434583,589.7871,169.7641,,196.5406,231.7584,161.4881,86.7056,32.7658,248.4258,48.3307,,0.287839628910161,0.004000200000000001,274.997,4189.990622050001,17556021.41286695
96,AIM/CGE,SSP2,2070,RCP60,AIM/CGE-SSP2-60,848.3265,37.8998,22.3215,128.0938,,24.5166,35.4548,0.3294,599.6768,,599.6768,155.6479,,155.6479,281.4761,,281.4761,162.5528,,162.5528,120.5221,46.567084,0.394598,12.832094,62.383319799999995,,,44.4206012,2.1464829,616.4384,189.9384,,201.9113,244.1599,170.3672,92.3242,34.7597,252.0769,43.481,,0.30812227142241627,0.0051205999999999995,330.585,4189.990622050001,17556021.41286695
97,AIM/CGE,SSP2,2080,RCP60,AIM/CGE-SSP2-60,880.4114,43.0853,25.7133,142.0782,,26.5208,41.2597,0.3718,601.345,,601.345,154.8632,,154.8632,277.1648,,277.1648,169.317,,169.317,136.9509,45.9421819,0.3839953,12.8275293,60.8985195,,,44.407828099999996,1.5343539000000002,635.0834,212.409,,204.7484,254.1571,176.1779,94.6626,36.5229,247.9428,39.7508,,0.33445843490791916,0.0072965999999999994,391.291,4189.990622050001,17556021.41286695
